story_id,artist_id
1096,1083
1098,658
1099,1788
1100,2763
1101,2100
1102,497
1103,558
1104,558
1105,1028
1107,2442
1108,3117
1109,1032
1110,1706
1111,2763
1112,2763
1113,16
1114,1523
1115,2100
1116,1885
1117,633
1118,633
1119,3055
1120,1834
1121,1546
1122,1546
1123,1028
1124,1028
1125,1389
1126,1389
1127,2831
1128,2831
1129,2449
1130,2449
1131,6
1132,6
1133,2831
1134,2831
1136,436
1137,1788
1138,658
1139,2261
1140,1348
1141,1348
1142,2100
1143,2514
1144,1523
1145,2981
1146,1696
1147,1543
1148,6
1149,18
1150,2324
1151,16
1152,2100
1153,1083
1154,1083
1155,2763
1156,1348
1157,1348
1158,658
1159,1389
1160,1389
1161,2119
1163,2849
1164,2119
1165,3064
1166,1912
1167,2984
1168,2014
1169,3158
1170,2998
1171,94
1172,2119
1173,1798
1174,2984
1175,3193
1176,2849
1177,840
1178,2119
1179,37
1180,2119
1181,3064
1182,2984
1183,3064
1184,1431
1185,672
1186,774
1187,2119
1188,1431
1189,2600
1190,2119
1191,2984
1192,2600
1193,2259
1194,1798
1195,1912
1198,2884
1199,1348
1200,1348
1201,3055
1203,633
1204,633
1205,1083
1206,1083
1208,658
1209,1788
1210,2767
1212,497
1213,558
1214,558
1215,1033
1217,2442
1218,2831
1219,2831
1220,1560
1221,1560
1222,23
1223,1523
1225,1885
1226,633
1227,633
1228,3055
1229,1834
1230,2831
1231,2831
1232,1033
1233,1033
1234,1389
1235,1389
1236,2449
1237,2449
1238,18
1239,18
1240,2981
1241,1164
1243,1788
1244,436
1245,1389
1246,1389
1248,2261
1249,1348
1250,1348
1252,1034
1253,1389
1254,1083
1255,1083
1256,378
1257,2767
1258,2766
1259,18
1260,18
1261,2324
1262,23
1264,1543
1265,2194
1266,1348
1267,1348
1268,658
1269,1560
1270,1560
1271,1523
1272,3064
1274,1431
1275,2259
1276,3081
1277,2119
1278,2119
1278,2826
1279,1798
1280,2984
1281,1912
1282,1912
1283,1798
1284,2984
1285,2998
1286,1668
1287,1668
1288,1808
1289,3158
1290,2600
1291,2014
1292,2600
1293,3064
1294,2984
1295,3064
1297,1431
1298,2119
1299,2984
1301,2849
1302,2849
1303,840
1305,1348
1306,1348
1307,3098
1308,1083
1309,1083
1310,1348
1312,2884
1313,633
1314,633
1315,1560
1316,1560
1317,658
1318,3055
1319,2767
1322,1788
1323,1033
1324,2442
1325,2831
1326,18
1327,18
1328,23
1329,1523
1331,1885
1332,558
1333,558
1334,3055
1335,1834
1336,658
1337,1033
1338,1033
1339,1389
1340,1389
1341,18
1342,18
1343,3117
1344,1129
1345,1706
1347,1560
1348,1560
1349,436
1350,1788
1351,1348
1352,1348
1353,2261
1354,2766
1356,2514
1357,1083
1358,1083
1359,378
1361,2831
1362,2831
1363,2324
1364,23
1366,1543
1367,633
1368,633
1369,497
1370,658
1371,1389
1372,1389
1374,2119
1375,2014
1376,2642
1377,3158
1378,2626
1379,2119
1380,2806
1381,1702
1382,1702
1384,675
1385,85
1386,373
1387,2984
1388,5
1389,977
1390,3115
1391,2170
1392,990
1393,730
1395,2984
1396,2119
1397,3064
1398,2806
1399,646
1400,2119
1401,2170
1402,2693
1403,2642
1406,2981
1407,2763
1408,1348
1409,1348
1410,2442
1411,2876
1412,6
1413,2442
1415,2763
1416,3084
1417,1033
1418,1033
1419,3055
1420,1834
1422,2100
1423,1523
1424,2884
1425,2261
1426,658
1427,633
1428,633
1429,23
1430,2766
1431,436
1432,2831
1433,2831
1434,3055
1435,1696
1436,2763
1437,1389
1438,1389
1439,2442
1440,558
1441,558
1442,2442
1443,3117
1444,553
1445,1706
1446,2324
1447,2100
1449,1885
1450,658
1451,497
1452,1348
1453,1348
1454,1788
1455,2646
1456,2100
1457,1083
1458,1083
1459,23
1460,18
1461,633
1462,633
1463,1033
1464,1033
1465,1523
1466,2831
1467,658
1469,1229
1470,3158
1472,1431
1473,2552
1474,2119
1475,2119
1476,2119
1477,2119
1478,85
1479,2984
1480,1912
1481,85
1482,1668
1483,1668
1484,1808
1485,3158
1486,2984
1487,3115
1488,2984
1489,3064
1492,2014
1493,2984
1495,2849
1496,2849
1497,840
1499,2119
1500,3064
1501,2642
1502,2642
1503,2170
1504,2984
1505,3158
1506,2806
1507,2119
1508,3107
1509,2703
1510,2170
1512,5
1513,3092
1514,3115
1515,646
1516,1845
1517,365
1518,977
1519,85
1520,2806
1521,2984
1522,2849
1523,3064
1524,2476
1525,1668
1526,2703
1529,3055
1530,1083
1531,1083
1532,1348
1533,1348
1534,2876
1535,2884
1536,633
1537,633
1538,1560
1539,1560
1540,658
1541,3084
1542,3055
1544,2100
1545,1788
1546,1033
1547,2442
1548,2831
1549,2831
1550,18
1551,18
1552,23
1553,1523
1554,2100
1555,2711
1556,558
1557,558
1558,2767
1559,1834
1560,658
1561,1033
1562,1033
1563,1389
1564,1389
1565,2449
1566,2449
1567,18
1568,18
1569,3117
1570,595
1571,1706
1572,1885
1574,1560
1575,1560
1576,1788
1577,1348
1578,1348
1579,2261
1580,2100
1581,2646
1582,1523
1583,2763
1584,182
1585,2831
1586,2831
1587,2324
1588,23
1589,2100
1590,436
1591,1543
1592,497
1593,633
1594,633
1599,2984
1600,3060
1601,2984
1602,3060
1603,1668
1604,3158
1605,2119
1606,3060
1607,2849
1608,1808
1609,2984
1610,840
1611,2964
1612,1987
1613,3081
1615,2849
1616,2119
1618,2702
1619,2552
1620,1912
1621,2119
1622,1668
1623,1431
1624,3115
1625,2984
1626,85
1627,1912
1629,2119
1630,3092
1631,2642
1632,3064
1633,3158
1634,2642
1635,2692
1636,646
1637,2806
1638,2984
1639,2170
1640,3107
1641,977
1642,2510
1643,2849
1644,5
1645,1808
1646,3158
1647,1809
1648,2763
1649,989
1651,3064
1652,2170
1653,85
1654,2806
1655,2984
1656,3158
1657,3064
1658,2984
1659,2119
1660,1668
1661,2642
1663,658
1664,3055
1665,1348
1666,1348
1667,1083
1668,1083
1671,1562
1672,3030
1673,633
1674,633
1675,2708
1676,1560
1677,1560
1678,3055
1680,2884
1681,1033
1682,1033
1683,2442
1685,943
1687,1523
1688,2711
1690,2767
1691,1834
1692,658
1693,558
1694,558
1695,1147
1696,1147
1697,3192
1698,2217
1699,18
1700,18
1701,2981
1702,1885
1703,23
1704,1348
1705,1348
1706,1788
1707,3098
1708,2261
1709,2766
1711,2646
1712,2449
1713,2449
1714,3117
1715,1129
1716,1706
1718,2767
1719,2324
1720,1543
1722,436
1723,1252
1724,488
1725,497
1726,665
1728,1149
1729,1149
1730,1361
1731,1361
1732,1110
1733,1110
1734,2412
1735,2412
1736,1053
1737,1053
1738,2149
1739,2149
1740,604
1741,84
1742,84
1743,2639
1744,2820
1745,3123
1746,3123
1747,2639
1748,2248
1750,16
1751,335
1752,335
1753,2412
1754,2412
1755,1044
1756,1044
1757,80
1758,1651
1759,2904
1760,2904
1761,607
1762,3238
1763,1131
1764,3123
1765,3123
1766,80
1767,80
1768,2412
1769,2412
1770,335
1771,335
1772,16
1773,1651
1776,3238
1777,1131
1778,1131
1779,16
1780,2639
1781,1089
1784,16
1785,1053
1786,1053
1787,2639
1788,84
1789,84
1790,1339
1791,510
1792,894
1793,1053
1794,1053
1795,2412
1796,2412
1797,1110
1798,1110
1799,1107
1800,1107
1801,84
1802,84
1803,335
1804,1149
1805,1149
1808,3055
1809,1348
1810,1348
1811,2981
1814,1562
1815,3030
1816,633
1817,633
1818,2708
1819,665
1820,3055
1823,1033
1824,1033
1825,2442
1826,2831
1827,2831
1828,943
1829,1523
1830,2884
1831,2711
1833,2145
1834,658
1835,558
1836,558
1837,1147
1838,1147
1839,3192
1840,2217
1841,18
1842,18
1843,1834
1844,23
1845,2766
1846,1885
1848,3098
1849,436
1850,1252
1851,488
1852,2449
1853,2449
1854,1788
1855,1788
1856,2767
1857,2767
1858,658
1859,3117
1860,1129
1861,1706
1862,179
1863,2324
1864,1389
1865,1389
1866,497
1867,1560
1868,1560
1870,3063
1871,1431
1872,1355
1873,2119
1874,3081
1875,2014
1876,85
1877,2984
1878,1912
1879,1912
1880,3158
1881,2984
1882,13
1883,3063
1884,2984
1886,2119
1887,2984
1888,2119
1889,2849
1890,840
1891,1668
1892,1668
1893,2738
1894,1393
1895,1542
1896,1369
1897,1369
1898,682
1900,2119
1901,3060
1902,2642
1903,2119
1904,2984
1905,1369
1906,1369
1907,2119
1908,2849
1909,2984
1910,2737
1911,494
1912,977
1913,2447
1914,13
1915,989
1916,1467
1917,5
1918,2803
1919,2014
1920,2510
1921,85
1922,1521
1923,783
1924,3064
1925,2737
1926,2806
1927,2984
1928,2642
1929,1393
1930,2891
1931,783
1932,2806
1933,1668
1934,2642
1936,335
1937,1110
1938,1110
1939,3123
1940,3123
1941,604
1942,2412
1943,2412
1944,2639
1945,1361
1946,1361
1947,510
1949,23
1950,1149
1951,1149
1952,1651
1953,510
1954,84
1955,84
1956,1339
1957,2639
1958,2412
1959,2412
1960,23
1961,894
1962,335
1963,335
1964,1053
1965,1053
1966,1149
1967,1149
1968,3238
1969,1110
1970,1110
1971,1131
1972,2149
1973,2149
1976,23
1977,80
1978,80
1979,2412
1980,2412
1981,2639
1982,1107
1983,1107
1984,607
1987,23
1988,1089
1989,2248
1990,1651
1991,1131
1992,1131
1993,3238
1994,1053
1995,1053
1996,84
1997,84
1998,2639
1999,2412
2000,2412
2001,1044
2002,1044
2003,2904
2004,2904
2005,1089
2006,80
2007,80
2008,84
2009,84
2010,1053
2011,1053
2012,2860
2013,2860
2015,2762
2016,1147
2017,1147
2018,1083
2020,2884
2021,2708
2022,3029
2023,595
2024,1706
2026,1549
2028,943
2029,1028
2030,2442
2031,2448
2032,2448
2033,658
2034,665
2035,1834
2036,2100
2037,633
2038,633
2039,2324
2040,2831
2041,2831
2042,1523
2043,1348
2044,1348
2045,3192
2046,2217
2047,2100
2048,2763
2049,658
2050,16
2051,436
2053,3055
2054,1885
2055,2711
2056,2646
2057,497
2058,3055
2059,2261
2060,2100
2061,3084
2062,2145
2063,1389
2064,1389
2065,1788
2066,1788
2067,1560
2070,977
2071,1668
2072,2104
2073,2170
2074,2998
2075,2849
2076,3092
2077,3092
2078,3107
2079,2984
2080,85
2081,2998
2082,2473
2083,2454
2084,1063
2086,2361
2087,1808
2088,2473
2089,2849
2090,2849
2091,1808
2092,2856
2093,500
2094,2984
2095,795
2096,2806
2097,2170
2098,2849
2099,2806
2100,1808
2101,1808
2102,3115
2103,2849
2105,3081
2106,3064
2107,2738
2108,2119
2109,2119
2110,1912
2111,2014
2112,3158
2113,2984
2114,85
2116,1912
2117,2984
2120,2337
2122,1668
2123,2984
2124,2862
2125,13
2127,1346
2128,3158
2129,1668
2130,2119
2131,2849
2132,2984
2133,1542
2134,2119
2135,1346
2137,335
2138,2412
2139,2412
2140,1149
2141,1149
2142,1361
2143,1361
2144,3238
2145,1110
2146,1110
2147,604
2148,2639
2149,1089
2150,23
2152,23
2153,2639
2156,2248
2157,510
2158,1146
2158,2019
2162,1693
2163,80
2164,80
2165,2412
2166,2412
2167,1044
2168,1044
2169,1068
2170,607
2171,1281
2172,1044
2173,1651
2176,1107
2177,1107
2178,2639
2179,23
2180,1693
2181,1131
2182,1089
2183,23
2184,894
2185,2639
2186,2904
2187,2904
2188,510
2189,335
2190,3123
2191,3123
2192,1140
2193,2860
2194,1131
2195,80
2196,80
2197,1169
2198,1131
2199,1149
2200,1149
2201,2412
2202,2412
2203,2149
2204,2149
2205,1110
2206,1110
2208,3055
2209,1147
2210,1147
2211,2981
2213,2884
2214,2708
2215,3030
2216,1164
2218,1562
2220,943
2221,1033
2222,2442
2223,2449
2224,2449
2225,658
2226,665
2227,1834
2229,633
2230,633
2231,2324
2232,2831
2233,2831
2234,1523
2235,1348
2236,1348
2237,3192
2238,2217
2239,2766
2240,378
2241,658
2242,23
2243,436
2244,1252
2245,488
2246,1083
2247,1083
2249,3055
2250,1885
2251,2711
2252,2646
2254,1129
2255,1706
2256,2261
2258,3098
2259,2145
2260,1389
2261,1389
2262,1788
2263,3117
2264,1129
2265,497
2269,2170
2270,2998
2271,2104
2272,85
2273,2984
2274,1668
2275,3107
2276,2849
2277,2472
2278,2984
2279,2849
2281,2452
2282,2361
2283,2053
2284,2849
2285,1808
2287,500
2288,2984
2289,2998
2290,1808
2291,2170
2292,2849
2293,1744
2294,2472
2295,3115
2297,2119
2298,1467
2299,1542
2300,2984
2301,2738
2302,2891
2304,1542
2305,1467
2306,2738
2308,2510
2309,1259
2310,365
2311,1297
2312,1297
2313,682
2314,2014
2315,2803
2316,85
2317,1259
2318,783
2319,13
2320,3064
2321,1297
2322,646
2323,2119
2324,2738
2325,2214
2326,2984
2327,783
2328,1346
2329,1668
2330,343
2332,510
2333,604
2334,2412
2335,2412
2336,1149
2337,1149
2338,1361
2339,1361
2340,2639
2341,3238
2342,1110
2343,1110
2344,1062
2345,23
2346,1146
2349,23
2350,510
2351,2149
2352,2149
2353,2639
2354,2248
2355,2262
2356,80
2357,80
2358,2412
2359,2412
2360,248
2362,1044
2363,1044
2364,1131
2365,1131
2366,1651
2367,2412
2368,2412
2369,607
2370,335
2371,23
2372,1131
2373,1110
2374,1110
2375,2639
2376,1107
2377,1107
2380,23
2381,248
2382,1169
2383,894
2384,23
2385,2639
2386,2904
2387,510
2388,1281
2389,2860
2390,3123
2391,3123
2392,2412
2393,2412
2394,1140
2395,80
2396,80
2397,266
2398,1149
2399,1149
2400,335
2402,3055
2403,1147
2404,1147
2405,2831
2407,2884
2408,2708
2409,3030
2410,2981
2412,1562
2414,943
2415,1033
2416,2442
2417,3117
2418,1129
2419,658
2420,665
2421,1834
2422,2767
2423,633
2424,633
2425,2324
2426,3192
2427,2217
2428,1523
2429,497
2430,1129
2431,658
2432,23
2433,436
2434,1252
2435,488
2436,1164
2438,3055
2439,1885
2440,2711
2441,2646
2443,378
2444,2261
2446,3098
2447,2145
2448,1348
2449,1348
2450,1788
2453,3092
2454,880
2455,2170
2456,1098
2457,3053
2458,1808
2459,2475
2460,751
2461,783
2462,3117
2463,2849
2464,2170
2465,977
2466,1808
2469,1063
2470,500
2472,2856
2473,1923
2474,2452
2477,1808
2478,3168
2479,2104
2480,1707
2485,3081
2486,3064
2487,2737
2488,2119
2489,2119
2490,1912
2491,2014
2492,1346
2493,1292
2494,3064
2495,2994
2496,2984
2497,2737
2498,1668
2499,682
2500,2984
2501,85
2502,13
2503,2984
2504,2119
2505,3158
2506,1912
2507,2984
2508,1542
2509,2119
2510,1668
2511,2119
2512,1346
2514,2119
2515,1467
2516,343
2517,2984
2518,2737
2519,2119
2520,783
2521,343
2522,1467
2523,85
2524,2014
2525,2603
2526,1297
2527,3064
2528,2891
2529,365
2530,682
2531,3064
2532,13
2533,1346
2534,646
2535,2119
2536,2738
2537,2510
2538,2984
2539,2214
2540,2994
2541,1668
2542,343
2544,3123
2545,894
2546,1361
2547,1361
2548,2412
2549,2412
2550,604
2551,2639
2552,1149
2553,1149
2554,2248
2555,1089
2556,1110
2557,1110
2558,3238
2559,23
2560,412
2561,412
2562,2639
2563,23
2564,510
2565,2149
2566,2149
2569,2412
2570,2412
2571,80
2572,80
2573,2262
2574,2806
2576,1062
2577,1044
2578,1044
2579,1149
2580,1149
2581,607
2582,2412
2583,2412
2586,266
2587,1131
2588,23
2589,2639
2590,1169
2591,23
2592,1110
2593,1110
2594,1107
2595,1107
2596,1146
2597,2904
2598,248
2599,2639
2600,335
2601,80
2602,1140
2603,510
2604,1131
2605,1131
2606,2412
2607,2412
2608,1651
2609,2860
2610,1281
2611,80
2612,3123
2613,3123
2615,1788
2616,3055
2617,1147
2618,1147
2619,1348
2620,1348
2622,2884
2623,2708
2624,3030
2625,18
2626,18
2628,1562
2630,943
2631,1033
2632,1033
2633,2442
2634,2449
2635,2449
2636,658
2637,665
2638,1834
2640,633
2641,633
2642,2324
2643,2831
2644,2831
2645,1523
2646,1560
2647,1560
2648,658
2650,378
2651,3192
2652,2217
2653,23
2654,436
2655,1252
2656,488
2657,2981
2658,2766
2659,3055
2660,1885
2661,2711
2662,1034
2664,558
2665,558
2666,2261
2667,3098
2668,2145
2669,1389
2670,1389
2671,2767
2672,2767
2673,3117
2674,1129
2675,1808
2677,880
2678,3092
2679,2151
2680,3014
2681,1808
2682,783
2683,3053
2684,2104
2685,2170
2686,2483
2687,1808
2688,3117
2689,1473
2690,1707
2693,500
2694,2454
2695,3057
2696,1063
2697,751
2698,3014
2699,3014
2700,2170
2701,2104
2702,3168
2703,1707
2704,1744
2705,663
2706,2361
2707,1744
2710,3081
2711,3060
2712,2738
2713,2119
2714,2119
2715,1912
2716,682
2717,2014
2718,2984
2719,85
2720,1431
2721,2994
2722,2119
2723,3064
2724,1668
2725,2984
2726,2994
2727,2984
2728,1467
2729,2738
2730,2119
2731,3158
2732,2984
2733,1912
2734,1723
2736,1542
2737,1668
2739,2119
2740,1467
2741,343
2742,2984
2743,2738
2744,2119
2745,783
2746,343
2747,1467
2748,85
2749,2603
2750,2014
2751,783
2752,1297
2753,3158
2754,2891
2755,2984
2756,682
2757,2994
2758,13
2759,2984
2760,977
2761,2119
2762,2738
2763,2510
2764,646
2765,2214
2766,1668
2767,343
2769,1089
2770,1131
2771,2248
2772,3123
2773,3123
2774,1361
2775,1361
2776,2412
2777,2412
2778,2639
2779,604
2780,894
2781,510
2782,1149
2783,1149
2786,23
2787,3238
2788,783
2789,2412
2790,2412
2792,1044
2793,1044
2794,2149
2795,2149
2796,1110
2797,1110
2798,248
2799,3123
2800,3123
2801,2262
2802,2904
2803,2904
2804,1110
2805,1110
2806,80
2807,80
2808,1062
2809,2806
2810,23
2811,1651
2812,1149
2813,1149
2814,23
2815,2412
2816,2412
2817,783
2818,607
2819,23
2820,1107
2821,1107
2824,1146
2825,1169
2826,2639
2827,2412
2828,2412
2829,412
2830,412
2831,80
2832,80
2833,1131
2834,266
2835,2860
2836,3238
2837,335
2838,1140
2840,1788
2841,3055
2842,1147
2843,1147
2844,1083
2846,2884
2847,2708
2848,3030
2849,3117
2850,595
2851,2248
2852,943
2853,1033
2854,1033
2855,2442
2857,2449
2858,2449
2859,1834
2860,2318
2861,633
2862,633
2864,2324
2865,665
2866,1523
2867,658
2868,2831
2869,2831
2870,1348
2871,1348
2872,2767
2873,2767
2874,378
2875,436
2877,23
2878,2981
2879,1696
2880,2512
2881,2646
2882,2711
2883,1885
2884,3055
2885,3117
2886,595
2887,2261
2888,497
2889,2767
2890,3098
2891,2145
2892,1252
2893,488
2894,1389
2895,1389
2897,1562
2898,1560
2899,1560
2902,880
2903,3092
2904,2151
2905,3014
2906,3053
2907,1098
2908,1808
2909,2104
2910,2170
2911,977
2914,1473
2915,783
2916,3168
2917,500
2918,3117
2920,1063
2921,1744
2923,2454
2924,751
2925,3014
2926,2151
2927,2170
2928,2104
2929,1098
2930,1707
2931,1744
2932,663
2933,3089
2935,1744
2937,3081
2938,3064
2939,2738
2940,2119
2941,2119
2942,1912
2943,1723
2944,2014
2945,2984
2946,320
2947,682
2948,2984
2949,2994
2950,2119
2951,3064
2952,682
2954,2606
2955,1668
2956,2984
2957,2994
2958,2119
2959,3158
2960,2984
2961,1912
2962,2891
2963,1542
2964,1467
2965,1668
2966,2738
2968,1467
2969,343
2970,2738
2971,2119
2972,783
2973,2510
2974,2119
2975,2603
2976,2984
2977,2014
2978,2891
2979,1297
2980,3158
2981,3064
2982,682
2983,2738
2984,2984
2985,2994
2986,365
2987,13
2988,783
2989,1467
2990,343
2991,2214
2992,646
2993,2119
2994,977
2995,1668
2996,343
2998,3123
2999,3123
3000,604
3001,84
3002,84
3003,1110
3004,1110
3005,894
3006,1361
3007,1361
3008,2412
3009,2412
3010,2639
3011,1062
3012,1068
3013,3123
3014,3123
3017,23
3018,80
3019,80
3020,2248
3021,2806
3022,783
3023,2412
3024,2412
3025,1339
3026,412
3027,412
3028,1149
3029,1149
3030,1131
3031,607
3033,510
3034,1089
3035,1110
3036,1110
3037,1146
3038,1169
